Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
cleaned_penguin_data,7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0,1.0,0.13804713804713803,0.2040003961176586,27.612283363214246,40.80406185890955,32.99535339163571,7.911172519648021,25.08418087198769,0.9998591936859306,0.23973250059539458,0.760126693090536,25.08418087198769,0.760126693090536,76.02337388011279,1.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009,0.001,0.01,0.0,10.0,0.0,145112.0,31158.0,5100.0,100.0,75.75757575757575,?,-1.0
cleaned_penguin_data,7,3,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.878228782287823,0.10175832398054618,0.19496770430406254,20.35376985039099,38.997347153797584,32.99535339163571,6.312056231460601,26.68329716017511,0.9998591936859306,0.19127443125638185,0.8085847624295487,26.906131128098785,0.8153373069120844,81.54521277204887,1.0,17.0,0.125,2.0,0.875,14.0,0.0,0.0,0.8947368421052632,1.0,0.9444444444444444,0.8848133909712856,0.9963235294117647,0.9967320261437909,0.9393939393939394,0.06439393939393939,0.9356060606060606,0.06060606060606061,0.9457735247208932,0.9393939393939394,0.939057239057239,0.8848133909712856,0.9963235294117646,0.9965339671222022,0.9388888888888889,0.9393939393939394,0.01,0.001,0.02,0.0,20.0,0.0,145896.0,31158.0,5100.0,100.0,68.18181818181819,?,-1.0
cleaned_penguin_data,7,4,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.8786764705882354,0.15958633958633955,0.23589472067746106,31.92056924824816,47.18354943370679,32.99535339163571,9.7386988430972,23.25665454853851,0.9998591936859306,0.2951120861544606,0.70474710753147,23.615981842607717,0.715635813412355,71.57365936439507,0.9411764705882353,16.0,0.0625,1.0,0.9375,15.0,0.058823529411764705,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8786764705882353,0.9852941176470589,0.9856737793156478,0.9393939393939394,0.060717468805704104,0.9392825311942959,0.06060606060606061,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.8786764705882353,0.9852941176470589,0.9865592196474549,0.9393382352941176,0.9393939393939394,0.012,0.0,0.01,0.0,10.0,0.0,141830.0,31158.0,5100.0,100.0,83.33333333333333,?,-1.0
cleaned_penguin_data,7,5,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,31.0,1.0,0.0,96.875,3.125,0.0,0.9375,0.11406249999999998,0.19055889614823696,22.812499999999982,38.110897410578815,32.001068242620214,6.544818063377857,25.456250179242357,1.0000333825818817,0.20452556448055803,0.7955078181013236,25.626108415520886,0.8008158879850277,80.07891555754716,1.0,16.0,0.0625,1.0,0.9375,15.0,0.0,0.0,0.9411764705882353,1.0,0.9696969696969697,0.9393364366277243,0.998046875,0.9963235294117647,0.96875,0.03125,0.96875,0.03125,0.9705882352941176,0.96875,0.9687194525904204,0.9393364366277243,0.998046875,0.9963235294117647,0.9687194525904204,0.96875,0.01,0.001,0.01,0.0,10.0,0.0,141190.0,31259.0,4999.0,100.0,71.875,?,-1.0
cleaned_penguin_data,7,6,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.13541666666666669,0.2552836717975119,27.083333333333318,51.05555302389308,32.001068242620214,10.759190441629004,21.24187780099121,1.0000333825818817,0.33622470130090637,0.6638086812809754,24.08245218313917,0.7525766307230991,75.25515086107427,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.9609375,0.9666294642857143,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.9609375,0.959822209040959,0.9375,0.9375,0.01,0.0,0.01,0.0,10.0,0.0,141013.0,31259.0,4999.0,96.875,70.3125,?,-1.0
cleaned_penguin_data,7,7,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.14600249287749287,0.2768083611962888,29.200498575498557,55.360391297269864,32.001068242620214,1081.8120007892917,-1049.8109325466714,1.0000333825818817,33.806625024665365,-32.80659164208348,23.528783925885897,0.7352744976839343,73.524995314217,0.875,14.0,0.0,0.0,1.0,16.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8819171036881969,0.91796875,0.9470108695652174,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.91796875,0.8987476149880242,0.9372549019607843,0.9375,0.01,0.0,0.01,0.0,10.0,0.0,143228.0,31259.0,4999.0,96.875,73.4375,?,-1.0
cleaned_penguin_data,7,8,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,32.0,0.0,0.0,100.0,0.0,0.0,1.0,0.11550925925925924,0.18639880104643933,23.101851851851833,37.27889764122914,32.001068242620214,6.430011201782837,25.571057040837378,1.0000333825818817,0.20093785005571366,0.799095532526168,25.571057040837363,0.7990955325261676,79.90688575446015,1.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.0,0.01,0.0,10.0,0.0,153669.0,31259.0,4999.0,100.0,71.875,?,-1.0
cleaned_penguin_data,7,9,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.18398919753086418,0.26903428895937903,36.797839506172814,53.805612824724435,32.001068242620214,11.2068246671234,20.794243575496814,1.0000333825818817,0.35021327084760623,0.6498201117342755,21.23081186710356,0.6634628708469863,66.3440723482711,0.8125,13.0,0.0,0.0,1.0,16.0,0.1875,3.0,1.0,0.8125,0.896551724137931,0.827170191868511,0.96875,0.9692708333333334,0.90625,0.09375,0.90625,0.09375,0.9210526315789473,0.90625,0.9054187192118226,0.827170191868511,0.96875,0.9683544799498747,0.9054187192118226,0.90625,0.011,0.0,0.01,0.0,10.0,0.0,147069.0,31259.0,4999.0,100.0,78.125,?,-1.0
cleaned_penguin_data,7,10,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,27.0,5.0,0.0,84.375,15.625,0.0,0.6875,0.19087384259259257,0.32549494897087966,38.17476851851848,65.09748355301622,32.001068242620214,16.437944263051318,15.563123979568896,1.0000333825818817,0.5136857582203537,0.486347624361528,20.325138446193993,0.6351605764435623,63.51393738514084,0.8125,13.0,0.125,2.0,0.875,14.0,0.1875,3.0,0.8666666666666667,0.8125,0.8387096774193549,0.6888467201936644,0.9296875,0.9367649201288907,0.84375,0.15625,0.84375,0.15625,0.8450980392156863,0.84375,0.8435972629521017,0.6888467201936644,0.9296875,0.9299719950289087,0.8435972629521017,0.84375,0.01,0.0,0.01,0.0,10.0,0.0,136069.0,31259.0,4999.0,96.875,75.0,?,-1.0
cleaned_penguin_data,8,1,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,29.0,4.0,0.0,87.87878787878788,12.121212121212121,0.0,0.7582417582417583,0.19889309764309757,0.3276782229469598,39.78273399071394,65.54204174796658,32.99535339163568,15.695352930699688,17.300000460935994,0.9998591936859298,0.4756167554757481,0.5242424382101817,20.446537167631256,0.6195920353827653,61.967929013951554,0.8235294117647058,14.0,0.0625,1.0,0.9375,15.0,0.17647058823529413,3.0,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.7638428387783323,0.9338235294117647,0.9478824289896954,0.8787878787878788,0.11775846702317291,0.8822415329768271,0.12121212121212122,0.8848484848484849,0.8787878787878788,0.8785650623885918,0.7638428387783323,0.9338235294117647,0.9393689228181207,0.8786764705882353,0.8787878787878788,0.011,0.0,0.02,0.0,20.0,0.0,139341.0,31158.0,5100.0,100.0,74.24242424242425,?,-1.0
cleaned_penguin_data,8,2,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8183486238532109,0.12525252525252523,0.22622654835021283,25.053096124672475,45.24972621957878,32.99535339163568,8.092615159656123,24.90273823197956,0.9998591936859298,0.2452307624138219,0.7546284312721079,25.35235208768581,0.7682530935662366,76.83612836864668,0.8823529411764706,15.0,0.0625,1.0,0.9375,15.0,0.11764705882352941,2.0,0.9375,0.8823529411764706,0.9090909090909091,0.8198529411764706,0.9779411764705882,0.9800180598555212,0.9090909090909091,0.0892379679144385,0.9107620320855615,0.09090909090909091,0.9107620320855615,0.9090909090909091,0.9090909090909091,0.8198529411764706,0.9779411764705883,0.980080604809707,0.9090909090909091,0.9090909090909091,0.011,0.0,0.01,0.0,10.0,0.0,146660.0,31158.0,5100.0,100.0,72.72727272727273,?,-1.0
cleaned_penguin_data,8,3,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,27.0,6.0,0.0,81.81818181818181,18.181818181818183,0.0,0.636029411764706,0.24754956977179193,0.3728321353604545,49.515034963249036,74.57370575625295,32.99535339163568,22.304148865907305,10.691204525728377,0.9998591936859298,0.675883298966888,0.32397589471904176,17.371408216282227,0.5264063095843099,52.64804413546871,0.8235294117647058,14.0,0.1875,3.0,0.8125,13.0,0.17647058823529413,3.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6360294117647058,0.8768382352941176,0.8674307842590268,0.8181818181818182,0.1821524064171123,0.8178475935828877,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6360294117647058,0.8768382352941178,0.8676742867500798,0.8180147058823529,0.8181818181818182,0.01,0.0,0.01,0.0,10.0,0.0,133825.0,31158.0,5100.0,93.93939393939394,80.3030303030303,?,-1.0
cleaned_penguin_data,8,4,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,32.0,1.0,0.0,96.96969696969697,3.0303030303030303,0.0,0.9394495412844037,0.1053872053872054,0.20168575008724068,21.07090340961309,40.32252818951263,33.0172678156171,7.414099288659059,25.603168526958044,1.0005232671399122,0.22466967541391086,0.7758535917260013,26.942867276642055,0.8164505235346077,81.60235252384551,1.0,16.0,0.058823529411764705,1.0,0.9411764705882353,16.0,0.0,0.0,0.9411764705882353,1.0,0.9696969696969697,0.9411764705882353,0.9816176470588235,0.9792390513897867,0.9696969696969697,0.0285204991087344,0.9714795008912657,0.030303030303030304,0.9714795008912657,0.9696969696969697,0.9696969696969697,0.9411764705882353,0.9816176470588235,0.9830470331807231,0.9696969696969697,0.9696969696969697,0.01,0.0,0.01,0.0,10.0,0.0,143810.0,31158.0,5100.0,100.0,71.21212121212122,?,-1.0
cleaned_penguin_data,8,5,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,31.0,1.0,0.0,96.875,3.125,0.0,0.9375,0.11390046296296294,0.18944679978978082,22.780092592592606,37.88848328515886,32.00106824262017,6.430850694890682,25.570217547729488,1.0000333825818803,0.20096408421533382,0.7990692983665465,25.58419147219889,0.7995059835062153,79.94792948231942,0.9375,15.0,0.0,0.0,1.0,16.0,0.0625,1.0,1.0,0.9375,0.967741935483871,0.9393364366277243,1.0,1.0,0.96875,0.03125,0.96875,0.03125,0.9705882352941176,0.96875,0.9687194525904204,0.9393364366277243,1.0,1.0,0.9687194525904204,0.96875,0.01,0.0,0.01,0.0,10.0,0.0,149554.0,31259.0,4999.0,100.0,71.875,?,-1.0
cleaned_penguin_data,8,6,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.11096643518518519,0.23066365948778977,22.193287037037056,46.131664492060345,32.00106824262017,8.081736297082548,23.91933194553762,1.0000333825818803,0.25255425928382963,0.7474791232980507,25.459551720689696,0.795610991271553,79.55844326090887,1.0,16.0,0.125,2.0,0.875,14.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.8819171036881969,0.98828125,0.9891493055555556,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.98828125,0.9891493055555556,0.9372549019607843,0.9375,0.01,0.0,0.01,0.0,10.0,0.0,149925.0,31259.0,4999.0,100.0,70.3125,?,-1.0
cleaned_penguin_data,8,7,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.15844907407407408,0.2383616418193358,31.68981481481484,47.67122533564216,32.00106824262017,9.335186792585848,22.665881450034323,1.0000333825818803,0.29172458726830774,0.7083087953135726,22.90582478791895,0.7158070246224671,71.57831299335236,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.98828125,0.9901315789473684,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.98828125,0.9891910958462332,0.9375,0.9375,0.01,0.001,0.0,0.0,0.0,0.0,146099.0,31259.0,4999.0,100.0,75.0,?,-1.0
cleaned_penguin_data,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.16157407407407404,0.24473712836989708,32.31481481481484,48.94629314293022,32.00106824262017,9.666156568102656,22.334911674517514,1.0000333825818803,0.302067392753208,0.6979659898286723,22.630550633185436,0.7072047072870449,70.7181099756078,0.875,14.0,0.0625,1.0,0.9375,15.0,0.125,2.0,0.9333333333333333,0.875,0.9032258064516129,0.8140915784106943,0.98828125,0.9891493055555556,0.90625,0.09375,0.90625,0.09375,0.907843137254902,0.90625,0.906158357771261,0.8140915784106943,0.98828125,0.9891493055555556,0.906158357771261,0.90625,0.01,0.0,0.01,0.0,10.0,0.0,138643.0,31259.0,4999.0,100.0,79.6875,?,-1.0
cleaned_penguin_data,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.1763789682539682,0.25539296494517977,35.275793650793666,51.07741114766815,32.00106824262017,10.75720360458667,21.2438646380335,1.0000333825818803,0.3361626126433334,0.6638707699385469,21.96022124356115,0.686256913861286,68.62340055984049,0.875,14.0,0.0,0.0,1.0,16.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8819171036881969,0.96875,0.9747023809523809,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.96875,0.9722985347985348,0.9372549019607843,0.9375,0.01,0.0,0.01,0.0,10.0,0.0,149505.0,31259.0,4999.0,100.0,84.375,?,-1.0
cleaned_penguin_data,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,31.0,1.0,0.0,96.875,3.125,0.0,0.9375,0.0798611111111111,0.13994046353122222,15.972222222222234,27.98744512603852,32.00106824262017,4.3134346849022105,27.68763355771796,1.0000333825818803,0.13479483390319408,0.8652385486786862,27.693993061713645,0.8654372831785514,86.54083936119918,0.9375,15.0,0.0,0.0,1.0,16.0,0.0625,1.0,1.0,0.9375,0.967741935483871,0.9393364366277243,1.0,1.0,0.96875,0.03125,0.96875,0.03125,0.9705882352941176,0.96875,0.9687194525904204,0.9393364366277243,1.0,1.0,0.9687194525904204,0.96875,0.011,0.0,0.01,0.0,10.0,0.0,148377.0,31259.0,4999.0,100.0,67.1875,?,-1.0
cleaned_penguin_data,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8176795580110496,0.18552188552188548,0.3066112768989201,37.09286830254571,61.30002665350086,33.01726781561712,1084.3111475522956,-1051.2938797366785,1.0005232671399127,32.857913562190774,-31.857390295050863,21.786334426266027,0.6601919523110917,65.98466762280411,0.875,14.0,0.058823529411764705,1.0,0.9411764705882353,16.0,0.125,2.0,0.9333333333333333,0.875,0.9032258064516129,0.8191937691245882,0.9172794117647058,0.9365072427572427,0.9090909090909091,0.09291443850267381,0.9070855614973262,0.09090909090909091,0.9104377104377104,0.9090909090909091,0.9089233347297864,0.8191937691245882,0.9172794117647058,0.8997981321510734,0.9087557603686636,0.9090909090909091,0.01,0.001,0.01,0.0,10.0,0.0,142348.0,31158.0,5100.0,96.96969696969697,75.75757575757575,?,-1.0
cleaned_penguin_data,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.878228782287823,0.14006734006734006,0.22148024278112668,28.016365558773483,44.300372445135245,32.99535339163571,8.503353140021023,24.492000251614687,0.9998591936859306,0.2576773678794249,0.7421818258065057,24.775945733841755,0.7507862343588411,75.08919646886532,1.0,17.0,0.125,2.0,0.875,14.0,0.0,0.0,0.8947368421052632,1.0,0.9444444444444444,0.8848133909712856,0.9871323529411765,0.9856737793156478,0.9393939393939394,0.06439393939393939,0.9356060606060606,0.06060606060606061,0.9457735247208932,0.9393939393939394,0.939057239057239,0.8848133909712856,0.9871323529411765,0.9865592196474549,0.9388888888888889,0.9393939393939394,0.01,0.001,0.01,0.0,10.0,0.0,144087.0,31158.0,5100.0,100.0,74.24242424242425,?,-1.0
cleaned_penguin_data,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0,1.0,0.12368125701459037,0.18995430258430945,24.73880997257082,37.99456893478676,32.99535339163571,7.0495314097060735,25.945821981929637,0.9998591936859306,0.21362216393048708,0.7862370297554435,25.945821981929633,0.7862370297554434,78.63477524840475,1.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011,0.001,0.01,0.0,10.0,0.0,144417.0,31158.0,5100.0,100.0,75.75757575757575,?,-1.0
cleaned_penguin_data,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,291.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8190127970749542,0.157351290684624,0.24695510313036984,31.473513231891364,49.39584185264598,32.99535339163571,9.920130113420585,23.075223278215127,0.9998591936859306,0.3006100034369874,0.6992491902489433,23.529076956756388,0.7130023320229208,71.3102741391489,0.8235294117647058,14.0,0.0,0.0,1.0,16.0,0.17647058823529413,3.0,1.0,0.8235294117647058,0.9032258064516129,0.832765544443563,0.96875,0.9748663101604278,0.9090909090909091,0.08556149732620322,0.9144385026737968,0.09090909090909091,0.923444976076555,0.9090909090909091,0.9085881860075408,0.832765544443563,0.96875,0.9702135159354413,0.9087557603686636,0.9090909090909091,0.01,0.0,0.01,0.0,10.0,0.0,144392.0,31158.0,5100.0,100.0,80.3030303030303,?,-1.0
cleaned_penguin_data,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.1486111111111111,0.2370732032594652,29.7222222222222,47.413543585970075,32.001068242620214,8.852175695202803,23.14889254741741,1.0000333825818817,0.2766304904750876,0.7234028921067941,23.29305197542019,0.727907874231881,72.78835755988182,0.8125,13.0,0.0,0.0,1.0,16.0,0.1875,3.0,1.0,0.8125,0.896551724137931,0.827170191868511,1.0,1.0,0.90625,0.09375,0.90625,0.09375,0.9210526315789473,0.90625,0.9054187192118226,0.827170191868511,1.0,1.0,0.9054187192118226,0.90625,0.01,0.0,0.01,0.0,10.0,0.0,148534.0,31259.0,4999.0,100.0,75.0,?,-1.0
cleaned_penguin_data,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,27.0,5.0,0.0,84.375,15.625,0.0,0.6875,0.2137037037037037,0.3468688077957912,42.74074074074071,69.37215640959455,32.001068242620214,17.76049560522315,14.240572637397065,1.0000333825818817,0.5550154876632234,0.4450178949186583,18.747192825055077,0.5858497757829711,58.5830219257708,0.9375,15.0,0.25,4.0,0.75,12.0,0.0625,1.0,0.7894736842105263,0.9375,0.8571428571428572,0.6999132392733555,0.927734375,0.9209634594944697,0.84375,0.15625,0.84375,0.15625,0.8562753036437247,0.84375,0.8423645320197044,0.6999132392733555,0.927734375,0.927658394993753,0.8423645320197044,0.84375,0.01,0.0,0.01,0.0,10.0,0.0,128287.0,31259.0,4999.0,96.875,73.4375,?,-1.0
cleaned_penguin_data,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.13333333333333333,0.21495046802392337,26.66666666666665,42.98909891272183,32.001068242620214,7.7881140736483445,24.21295416897187,1.0000333825818817,0.24337856480151077,0.7566548177803709,24.337048029070406,0.7605327509084502,76.05073632091262,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.98828125,0.9882506127450981,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.98828125,0.9891910958462332,0.9375,0.9375,0.012,0.0,0.01,0.0,10.0,0.0,147394.0,31259.0,4999.0,100.0,75.0,?,-1.0
cleaned_penguin_data,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.16308621933621933,0.2624138047363357,32.61724386724384,52.481546616676695,32.001068242620214,10.236935200017767,21.764133042602445,1.0000333825818817,0.3199042250005552,0.6801291575813264,22.294977130011095,0.6967180353128467,69.66947778423788,0.9375,15.0,0.125,2.0,0.875,14.0,0.0625,1.0,0.8823529411764706,0.9375,0.9090909090909091,0.8140915784106943,0.98046875,0.9815359477124184,0.90625,0.09375,0.90625,0.09375,0.907843137254902,0.90625,0.906158357771261,0.8140915784106943,0.98046875,0.9821572927416581,0.906158357771261,0.90625,0.01,0.0,0.01,0.0,10.0,0.0,144448.0,31259.0,4999.0,100.0,76.5625,?,-1.0
cleaned_penguin_data,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.13871527777777778,0.2464974550991762,27.74305555555554,49.29835034280228,32.001068242620214,9.041116426748731,22.959951815871484,1.0000333825818817,0.28253488833589785,0.7174984942459839,23.79296480162791,0.7435301500508722,74.35053299233165,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.96875,0.9651181283993784,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.96875,0.9710950696344718,0.9375,0.9375,0.01,0.0,0.02,0.0,20.0,0.0,147006.0,31259.0,4999.0,100.0,71.875,?,-1.0
cleaned_penguin_data,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 45 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02310110959E7,292.0,32.0,28.0,4.0,0.0,87.5,12.5,0.0,0.75,0.1597222222222222,0.2974687451161679,31.94444444444442,59.49237247447594,32.001068242620214,14.350345118504052,17.650723124116162,1.0000333825818817,0.4484482849532516,0.5515850976286301,22.38338680906994,0.6994808377834356,69.94574880865667,0.875,14.0,0.125,2.0,0.875,14.0,0.125,2.0,0.875,0.875,0.875,0.75,0.94140625,0.9541666666666667,0.875,0.125,0.875,0.125,0.875,0.875,0.875,0.75,0.94140625,0.9337375043257397,0.875,0.875,0.01,0.0,0.01,0.0,10.0,0.0,139084.0,31259.0,4999.0,96.875,71.875,?,-1.0
